time,gpp_maespa_60
08:00:00,3.3256672
08:30:00,3.762979467
09:00:00,4.111346567
09:30:00,4.383010233
10:00:00,4.583879767
10:30:00,4.702652733
11:00:00,4.743598367
11:30:00,4.739189167
12:00:00,4.723933433
12:30:00,4.653753967
13:00:00,4.553372067
13:30:00,4.4091106
14:00:00,4.187917467
14:30:00,4.050803167
15:00:00,3.826479267
15:30:00,3.582220533
16:00:00,3.270247467
16:30:00,2.947633167
17:00:00,2.535263933
17:30:00,2.0866757
18:00:00,1.5138525
18:30:00,1.4599972
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.0664858
06:00:00,0.812519967
06:30:00,1.557926133
07:00:00,2.240583267
07:30:00,2.8000165
08:00:00,3.3052549
08:30:00,3.732276967
09:00:00,4.0791369
09:30:00,4.3661397
10:00:00,4.598430233
10:30:00,4.7228875
11:00:00,4.859432167
11:30:00,4.867456533
12:00:00,4.834189367
12:30:00,4.779511333
13:00:00,4.670634
13:30:00,4.4830762
14:00:00,4.261025367
14:30:00,4.0850356
15:00:00,3.800197967
15:30:00,3.490735733
16:00:00,3.167799733
16:30:00,2.7962266
17:00:00,2.421414267
17:30:00,1.992277667
18:00:00,1.4514499
18:30:00,1.406515967
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.153113333
06:00:00,0.788881067
06:30:00,1.4761076
07:00:00,2.121074767
07:30:00,2.6319614
08:00:00,3.1195371
08:30:00,3.473139333
09:00:00,3.794310633
09:30:00,4.056834767
10:00:00,4.247888
10:30:00,4.3588796
11:00:00,4.377041033
11:30:00,4.346314567
12:00:00,4.316940567
12:30:00,4.185540533
13:00:00,4.041785167
13:30:00,3.8509131
14:00:00,3.6491041
14:30:00,3.415862233
15:00:00,3.2815752
15:30:00,3.056048067
16:00:00,2.828078933
16:30:00,2.559341933
17:00:00,2.277747633
17:30:00,1.8728522
18:00:00,1.2919398
18:30:00,1.139337733
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.132952133
06:00:00,0.7457924
06:30:00,1.4209537
07:00:00,2.097551133
07:30:00,2.642197467
08:00:00,3.132872967
08:30:00,3.5461764
09:00:00,3.882658433
09:30:00,4.147892667
10:00:00,4.327407433
10:30:00,4.461718533
11:00:00,4.4944671
11:30:00,4.399004733
12:00:00,4.324448367
12:30:00,4.163187
13:00:00,3.9726922
13:30:00,3.698403933
14:00:00,3.455838433
14:30:00,3.327243867
15:00:00,3.133869567
15:30:00,2.901886
16:00:00,2.684529867
16:30:00,2.444747933
17:00:00,2.166251333
17:30:00,1.841045667
18:00:00,1.2929528
18:30:00,0.210381033
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.524621
06:00:00,1.817618033
06:30:00,2.595100767
07:00:00,3.260343933
07:30:00,3.8132032
08:00:00,4.245116667
08:30:00,4.629613867
09:00:00,4.972292867
09:30:00,5.241790067
10:00:00,5.521554967
10:30:00,5.7791968
11:00:00,5.9402508
11:30:00,5.861155667
12:00:00,5.9819221
12:30:00,6.0166538
13:00:00,6.017249133
13:30:00,5.8536249
14:00:00,5.211942467
14:30:00,5.5617635
15:00:00,5.2969956
15:30:00,5.006969833
16:00:00,4.7129171
16:30:00,4.3238244
17:00:00,3.9047399
17:30:00,3.454693767
18:00:00,3.029008733
18:30:00,3.176163333
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.486349233
06:00:00,1.812843467
06:30:00,2.5950846
07:00:00,3.304358633
07:30:00,3.919402667
08:00:00,4.450267667
08:30:00,4.9055399
09:00:00,5.262978833
09:30:00,5.5148757
10:00:00,5.7369481
10:30:00,5.878789367
11:00:00,5.934687367
11:30:00,6.017926933
12:00:00,6.001100167
12:30:00,5.931209867
13:00:00,5.737691833
13:30:00,5.6597978
14:00:00,5.4179934
14:30:00,5.219368067
15:00:00,5.009541467
15:30:00,4.762896767
16:00:00,4.473782133
16:30:00,4.1355897
17:00:00,3.797898
17:30:00,3.377964333
18:00:00,3.003713133
18:30:00,3.224771467
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.4137165
06:00:00,1.7895106
06:30:00,2.5779391
07:00:00,3.267099767
07:30:00,3.853521867
08:00:00,4.3082313
08:30:00,4.6733225
09:00:00,4.9979115
09:30:00,5.287377767
10:00:00,5.579041
10:30:00,5.793329633
11:00:00,5.9309339
11:30:00,6.034637267
12:00:00,6.0926288
12:30:00,6.108152533
13:00:00,6.093948733
13:30:00,5.998603767
14:00:00,5.885139
14:30:00,5.7029714
15:00:00,5.496663133
15:30:00,5.228756167
16:00:00,4.908557733
16:30:00,4.504184733
17:00:00,4.055026933
17:30:00,3.5471264
18:00:00,3.1166918
18:30:00,3.321661567
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.389637767
06:00:00,1.757385133
06:30:00,2.533064967
07:00:00,3.149756333
07:30:00,3.7219686
08:00:00,4.2076866
08:30:00,4.594941433
09:00:00,4.9269269
09:30:00,5.256546267
10:00:00,5.476139633
10:30:00,5.6935791
11:00:00,5.874848333
11:30:00,6.0064415
12:00:00,6.069280167
12:30:00,6.081972067
13:00:00,6.027159933
13:30:00,5.912685967
14:00:00,5.7267457
14:30:00,5.483867867
15:00:00,5.281965333
15:30:00,4.9968787
16:00:00,4.6895135
16:30:00,4.309142433
17:00:00,3.890580733
17:30:00,3.417525967
18:00:00,3.081946767
18:30:00,3.5277758
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.241322833
06:00:00,1.559281967
06:30:00,2.519966733
07:00:00,3.237762167
07:30:00,3.839395667
08:00:00,4.3629294
08:30:00,4.784647067
09:00:00,5.157831167
09:30:00,5.4147261
10:00:00,5.638669667
10:30:00,5.8028691
11:00:00,5.858169333
11:30:00,5.602063033
12:00:00,5.302059
12:30:00,4.394910533
13:00:00,3.959476467
13:30:00,5.870435867
14:00:00,5.6338207
14:30:00,5.195547033
15:00:00,4.772381033
15:30:00,3.592808933
16:00:00,4.324980267
16:30:00,3.757122633
17:00:00,4.292077733
17:30:00,4.0876505
18:00:00,3.651111433
18:30:00,3.9166205
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.280071
06:00:00,1.637077967
06:30:00,2.511024933
07:00:00,3.233072933
07:30:00,3.817362067
08:00:00,4.336751167
08:30:00,4.738283267
09:00:00,5.0751501
09:30:00,5.4112598
10:00:00,5.587852367
10:30:00,5.7886447
11:00:00,5.9383164
11:30:00,5.9552636
12:00:00,5.983359533
12:30:00,5.906370867
13:00:00,5.7001843
13:30:00,5.4509848
14:00:00,5.211132167
14:30:00,4.971089667
15:00:00,4.733473833
15:30:00,4.475527333
16:00:00,3.528613
16:30:00,4.1720131
17:00:00,3.8161067
17:30:00,3.517789033
18:00:00,3.2879634
18:30:00,3.691925367
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.2564368
06:00:00,1.6287984
06:30:00,2.475831333
07:00:00,3.154525933
07:30:00,3.761437667
08:00:00,4.275676233
08:30:00,4.7171624
09:00:00,5.003490633
09:30:00,5.250709
10:00:00,5.517139233
10:30:00,5.7086223
11:00:00,5.8885818
11:30:00,5.9758632
12:00:00,6.001489233
12:30:00,6.048926767
13:00:00,5.997746433
13:30:00,5.886447033
14:00:00,5.734203933
14:30:00,5.529572967
15:00:00,5.320195467
15:30:00,5.0532635
16:00:00,4.737416533
16:30:00,4.404413433
17:00:00,4.0213124
17:30:00,3.564411833
18:00:00,3.2591007
18:30:00,3.7748277
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.2567778
06:00:00,1.618135833
06:30:00,2.404260367
07:00:00,3.0145011
07:30:00,3.505624167
08:00:00,3.924748133
08:30:00,4.245984767
09:00:00,4.569641433
09:30:00,4.9258486
10:00:00,5.265274033
10:30:00,5.5138822
11:00:00,5.728741333
11:30:00,5.862989467
12:00:00,5.964991767
12:30:00,6.020609833
13:00:00,6.044750167
13:30:00,6.008519167
14:00:00,5.9188836
14:30:00,5.788976367
15:00:00,5.6129036
15:30:00,5.393897767
16:00:00,5.0811161
16:30:00,4.696994967
17:00:00,4.260286333
17:30:00,3.6971222
18:00:00,3.263595567
18:30:00,3.785527433
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.2113644
06:00:00,1.628838333
06:30:00,2.4709898
07:00:00,3.1089264
07:30:00,3.5982758
08:00:00,3.9930282
08:30:00,4.331132333
09:00:00,4.6119898
09:30:00,4.8820762
10:00:00,5.161313933
10:30:00,5.404625633
11:00:00,5.582562233
11:30:00,5.761930033
12:00:00,5.911955733
12:30:00,5.9957177
13:00:00,6.035453933
13:30:00,6.0005366
14:00:00,5.923611933
14:30:00,5.780288033
15:00:00,5.576881667
15:30:00,5.343624633
16:00:00,5.0199807
16:30:00,4.624115267
17:00:00,4.117956667
17:30:00,3.558459967
18:00:00,3.105410533
18:30:00,3.817571667
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.1804967
06:00:00,1.6082157
06:30:00,2.4697328
07:00:00,3.182323367
07:30:00,3.8309272
08:00:00,4.3444644
08:30:00,4.7291977
09:00:00,5.0763162
09:30:00,5.386523933
10:00:00,5.6281043
10:30:00,5.821572167
11:00:00,5.958145467
11:30:00,6.0363894
12:00:00,6.033614267
12:30:00,5.985236333
13:00:00,5.9228715
13:30:00,5.7799621
14:00:00,5.640382767
14:30:00,5.471043367
15:00:00,5.247563633
15:30:00,4.970001933
16:00:00,4.6122576
16:30:00,4.253197433
17:00:00,3.813436933
17:30:00,3.270747267
18:00:00,2.885114667
18:30:00,3.6597082
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.1359282
06:00:00,1.522585033
06:30:00,2.418206867
07:00:00,3.137855533
07:30:00,3.7780142
08:00:00,4.3631218
08:30:00,4.827518667
09:00:00,5.180855067
09:30:00,5.4474444
10:00:00,5.632604933
10:30:00,5.729276333
11:00:00,5.742251967
11:30:00,5.712654433
12:00:00,5.678793467
12:30:00,5.579310667
13:00:00,5.444391767
13:30:00,5.280630267
14:00:00,5.029157333
14:30:00,4.9185448
15:00:00,4.7225703
15:30:00,4.496073767
16:00:00,4.1839041
16:30:00,3.879965167
17:00:00,3.477247567
17:30:00,3.115822033
18:00:00,2.913392733
18:30:00,3.532514467
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.101686767
06:00:00,1.383859367
06:30:00,2.3843201
07:00:00,3.075986767
07:30:00,3.710843133
08:00:00,4.263949933
08:30:00,4.707525967
09:00:00,5.069134267
09:30:00,5.3551006
10:00:00,5.598347233
10:30:00,5.7350025
11:00:00,5.861921533
11:30:00,5.8638839
12:00:00,5.815418567
12:30:00,5.7542276
13:00:00,5.621345533
13:30:00,5.415274667
14:00:00,5.174295867
14:30:00,5.007010267
15:00:00,4.707817233
15:30:00,4.378587633
16:00:00,4.043013867
16:30:00,3.664316933
17:00:00,3.318206633
17:30:00,2.978616433
18:00:00,2.8785724
18:30:00,3.6098888
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.255140933
06:00:00,1.360247167
06:30:00,2.31279
07:00:00,2.9553207
07:30:00,3.532379267
08:00:00,4.0963107
08:30:00,4.511858433
09:00:00,4.858458633
09:30:00,5.122456767
10:00:00,5.296714833
10:30:00,5.3733523
11:00:00,5.342436967
11:30:00,5.259723167
12:00:00,5.1984089
12:30:00,5.011837867
13:00:00,4.8226949
13:30:00,4.597914333
14:00:00,4.374079967
14:30:00,4.1129285
15:00:00,3.996478467
15:30:00,3.7764696
16:00:00,3.580882167
16:30:00,3.3335024
17:00:00,3.138371433
17:30:00,2.885835067
18:00:00,2.805861633
18:30:00,3.237310233
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.221780667
06:00:00,1.300985267
06:30:00,2.244082433
07:00:00,2.932146733
07:30:00,3.533146767
08:00:00,4.096826667
08:30:00,4.563451433
09:00:00,4.932156
09:30:00,5.208986267
10:00:00,5.385331067
10:30:00,5.4985684
11:00:00,5.494093567
11:30:00,5.332522
12:00:00,5.2193543
12:30:00,4.9921415
13:00:00,4.7351834
13:30:00,4.385276933
14:00:00,4.088878933
14:30:00,3.968072967
15:00:00,3.773857067
15:30:00,3.528542467
16:00:00,3.334570767
16:30:00,3.128727633
17:00:00,2.924426133
17:30:00,2.759637033
18:00:00,2.7169806
18:30:00,0.3190507
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.372210433
06:00:00,1.610461567
06:30:00,2.394957333
07:00:00,3.047955
07:30:00,3.606930767
08:00:00,4.052806233
08:30:00,4.444780667
09:00:00,4.790448367
09:30:00,5.065111933
10:00:00,5.341567467
10:30:00,5.590152967
11:00:00,5.746463367
11:30:00,5.6475709
12:00:00,5.766516233
12:30:00,5.7973492
13:00:00,5.797732167
13:30:00,5.637627667
14:00:00,4.961774933
14:30:00,5.321349233
15:00:00,5.047832933
15:30:00,4.749982233
16:00:00,4.443999067
16:30:00,4.057134833
17:00:00,3.635889267
17:30:00,3.242009667
18:00:00,2.9123158
18:30:00,2.900053
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.345514067
06:00:00,1.5981373
06:30:00,2.3834186
07:00:00,3.068466733
07:30:00,3.6767973
08:00:00,4.205088533
08:30:00,4.655735733
09:00:00,5.016124933
09:30:00,5.281903267
10:00:00,5.509095167
10:30:00,5.651581067
11:00:00,5.707463167
11:30:00,5.796383467
12:00:00,5.7812475
12:30:00,5.712122867
13:00:00,5.522414233
13:30:00,5.440218967
14:00:00,5.199947333
14:30:00,4.996359033
15:00:00,4.778549833
15:30:00,4.521977167
16:00:00,4.223058333
16:30:00,3.886915367
17:00:00,3.54148
17:30:00,3.177966767
18:00:00,2.887508333
18:30:00,2.943834533
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.3010625
06:00:00,1.567149767
06:30:00,2.3782444
07:00:00,3.047401433
07:30:00,3.634032967
08:00:00,4.101440533
08:30:00,4.4797397
09:00:00,4.811015733
09:30:00,5.1034922
10:00:00,5.3891557
10:30:00,5.6013293
11:00:00,5.739514967
11:30:00,5.840648267
12:00:00,5.8933976
12:30:00,5.9047964
13:00:00,5.882115267
13:30:00,5.775428333
14:00:00,5.652241033
14:30:00,5.459169233
15:00:00,5.2402207
15:30:00,4.9605263
16:00:00,4.6281366
16:30:00,4.222803333
17:00:00,3.775224167
17:30:00,3.3265775
18:00:00,3.0026672
18:30:00,3.049658667
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.2839291
06:00:00,1.527566233
06:30:00,2.3395958
07:00:00,2.953555967
07:30:00,3.526176333
08:00:00,4.014411867
08:30:00,4.409640267
09:00:00,4.746602233
09:30:00,5.0730058
10:00:00,5.297352567
10:30:00,5.512697767
11:00:00,5.688895033
11:30:00,5.8128139
12:00:00,5.8662003
12:30:00,5.8689809
13:00:00,5.807483133
13:30:00,5.686070033
14:00:00,5.493764867
14:30:00,5.2455475
15:00:00,5.033174167
15:30:00,4.7395519
16:00:00,4.421921867
16:30:00,4.0421006
17:00:00,3.624383567
17:30:00,3.2164766
18:00:00,3.012747033
18:30:00,3.283417033
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.185505267
06:00:00,1.3476092
06:30:00,2.317922
07:00:00,3.014212933
07:30:00,3.602676533
08:00:00,4.1261679
08:30:00,4.551282367
09:00:00,4.9259408
09:30:00,5.194623867
10:00:00,5.425114067
10:30:00,5.596875533
11:00:00,5.665455267
11:30:00,5.392794233
12:00:00,5.084400267
12:30:00,4.190312033
13:00:00,3.803468633
13:30:00,5.656572467
14:00:00,5.418162333
14:30:00,4.9665257
15:00:00,4.5436732
15:30:00,3.403550767
16:00:00,4.0690399
16:30:00,3.5287001
17:00:00,4.0523303
17:30:00,4.0306522
18:00:00,3.718708367
18:30:00,3.671345367
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.207071833
06:00:00,1.404971367
06:30:00,2.304974767
07:00:00,3.002834267
07:30:00,3.582485133
08:00:00,4.114118933
08:30:00,4.515501333
09:00:00,4.856172733
09:30:00,5.200343833
10:00:00,5.377893
10:30:00,5.577684467
11:00:00,5.7229198
11:30:00,5.734242333
12:00:00,5.7616504
12:30:00,5.683617633
13:00:00,5.480527733
13:30:00,5.243772667
14:00:00,5.002393867
14:30:00,4.7666022
15:00:00,4.525350367
15:30:00,4.262731933
16:00:00,3.3353592
16:30:00,3.992451933
17:00:00,3.599719167
17:30:00,3.371915733
18:00:00,3.2846095
18:30:00,3.4771222
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.188773867
06:00:00,1.3925101
06:30:00,2.2737691
07:00:00,2.920316967
07:30:00,3.5311906
08:00:00,4.0478161
08:30:00,4.4903252
09:00:00,4.796466767
09:30:00,5.0552639
10:00:00,5.319566833
10:30:00,5.5152185
11:00:00,5.688244867
11:30:00,5.775926633
12:00:00,5.789510533
12:30:00,5.833889733
13:00:00,5.7764684
13:30:00,5.6571693
14:00:00,5.497067367
14:30:00,5.2848724
15:00:00,5.0653677
15:30:00,4.7884782
16:00:00,4.463530133
16:30:00,4.1298809
17:00:00,3.747146567
17:30:00,3.3667513
18:00:00,3.225086333
18:30:00,3.581212067
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.191988633
06:00:00,1.377229133
06:30:00,2.220399233
07:00:00,2.828471033
07:30:00,3.336854867
08:00:00,3.767979733
08:30:00,4.101971967
09:00:00,4.428853267
09:30:00,4.779076133
10:00:00,5.109168067
10:30:00,5.353494767
11:00:00,5.560617533
11:30:00,5.689662667
12:00:00,5.783447933
12:30:00,5.826246133
13:00:00,5.8422323
13:30:00,5.794403467
14:00:00,5.6947743
14:30:00,5.550285
15:00:00,5.360538133
15:30:00,5.127573667
16:00:00,4.797957
16:30:00,4.410531033
17:00:00,3.9765115
17:30:00,3.483762
18:00:00,3.211841433
18:30:00,3.6243045
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.1647394
06:00:00,1.3899147
06:30:00,2.2833458
07:00:00,2.9083063
07:30:00,3.4192127
08:00:00,3.8310576
08:30:00,4.1801322
09:00:00,4.469961367
09:30:00,4.7432257
10:00:00,5.019842233
10:30:00,5.2593656
11:00:00,5.4339729
11:30:00,5.604221667
12:00:00,5.741540367
12:30:00,5.8137758
13:00:00,5.840388833
13:30:00,5.7943399
14:00:00,5.7037483
14:30:00,5.540385233
15:00:00,5.3193406
15:30:00,5.071426867
16:00:00,4.734874833
16:30:00,4.337187733
17:00:00,3.835053533
17:30:00,3.345158967
18:00:00,3.0568944
18:30:00,3.6808626
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.1428624
06:00:00,1.369771167
06:30:00,2.2680376
07:00:00,2.9514821
07:30:00,3.5904788
08:00:00,4.112616633
08:30:00,4.511213567
09:00:00,4.863623733
09:30:00,5.175264133
10:00:00,5.418110733
10:30:00,5.611395067
11:00:00,5.744524533
11:30:00,5.821312067
12:00:00,5.8144716
12:30:00,5.762891433
13:00:00,5.698769533
13:30:00,5.5492259
14:00:00,5.406551067
14:30:00,5.228008933
15:00:00,4.994847833
15:30:00,4.708161933
16:00:00,4.344912233
16:30:00,3.986225167
17:00:00,3.5560139
17:30:00,3.090313367
18:00:00,2.854541067
18:30:00,3.567203567
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0.1132221
06:00:00,1.288195067
06:30:00,2.215145267
07:00:00,2.888286667
07:30:00,3.505145067
08:00:00,4.082002467
08:30:00,4.550938767
09:00:00,4.911803067
09:30:00,5.1862624
10:00:00,5.380443433
10:30:00,5.486377233
11:00:00,5.508626033
11:30:00,5.486700967
12:00:00,5.4585126
12:30:00,5.367359167
13:00:00,5.244061333
13:30:00,5.089534233
14:00:00,4.846821933
14:30:00,4.722976033
15:00:00,4.506540733
15:30:00,4.27048
16:00:00,3.9559024
16:30:00,3.6523609
17:00:00,3.266212133
